5202031,7,0,-8,-5,-27,12,-3635,-4947,2157,-3632,-4932,2166,56,-53,-1785,51,-51,-1761,1450,1450,4,19,-41,-15,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-16,-123,21,-14,-13,0,0,0,0,-342,101,-1261,1,1,1,0,0,0
5202131,7,0,-8,-5,-27,12,-3635,-4947,2157,-3632,-4932,2166,56,-53,-1785,51,-51,-1761,1450,1450,4,15,-47,-11,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-16,-123,21,-14,-13,0,0,0,0,-342,101,-1261,1,1,1,0,0,0
5202231,7,0,-8,-4,-26,13,-3635,-4947,2157,-3633,-4932,2166,56,-53,-1785,51,-51,-1761,1450,1450,4,20,-57,4,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-14,-120,15,-24,-6,0,0,0,0,-162,-772,365,-14,-23,-14,0,0,0
5202332,7,0,-8,-3,-25,12,-3635,-4947,2157,-3633,-4932,2167,56,-52,-1785,51,-51,-1760,1450,1450,4,51,-30,43,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-12,-126,27,-22,18,0,0,0,0,1269,248,2588,18,-16,18,0,0,0
5202433,7,0,-8,-4,-26,12,-3635,-4947,2157,-3633,-4932,2167,56,-52,-1785,51,-51,-1759,1450,1450,4,21,-32,5,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-14,-130,30,-21,24,0,0,0,0,283,73,518,24,-14,24,0,0,0
5202530,7,0,-8,-4,-26,12,-3635,-4947,2157,-3633,-4932,2167,56,-52,-1785,51,-51,-1759,1450,1450,4,-1,-36,-41,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-14,-130,30,-21,24,0,0,0,0,283,73,518,24,-14,24,0,0,0
5202643,7,0,-8,-5,-26,13,-3635,-4947,2157,-3632,-4932,2167,56,-53,-1785,51,-51,-1760,1450,1450,4,37,-12,-11,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-16,-128,16,-19,-23,0,0,0,0,233,-363,-1658,-11,-7,-11,0,0,0
5202733,7,0,-8,-5,-26,14,-3635,-4947,2157,-3632,-4932,2167,56,-53,-1785,51,-51,-1760,1450,1450,4,29,-37,-10,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-16,-124,24,-23,-13,0,0,0,0,859,-431,1047,10,-18,10,0,0,0
5202832,7,0,-8,-4,-26,14,-3635,-4947,2157,-3632,-4932,2167,56,-53,-1785,51,-51,-1760,1450,1450,4,17,-24,-9,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-15,-125,22,-22,-14,0,0,0,0,-228,133,-117,4,-14,4,0,0,0
5202931,7,0,-8,-4,-26,14,-3635,-4947,2157,-3632,-4932,2167,56,-53,-1785,51,-51,-1760,1450,1450,4,19,-26,36,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-15,-125,22,-22,-14,0,0,0,0,-228,133,-117,4,-14,4,0,0,0
5203031,7,0,-8,-2,-25,15,-3635,-4947,2157,-3633,-4932,2168,56,-52,-1785,51,-51,-1759,1450,1450,4,33,-44,39,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-13,-130,24,-13,31,0,0,0,0,812,131,2592,9,6,9,0,0,0
5203132,7,0,-8,-4,-27,15,-3635,-4947,2157,-3633,-4932,2168,56,-53,-1785,51,-51,-1759,1450,1450,4,17,-36,-20,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-15,-130,25,-26,14,0,0,0,0,51,-1332,-1723,10,-26,10,0,0,0
5203231,7,0,-8,-4,-27,15,-3635,-4947,2157,-3633,-4932,2168,56,-53,-1785,51,-51,-1760,1450,1450,4,2,-39,-39,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-16,-128,9,-28,-18,0,0,0,0,-1575,-124,-3342,-29,-29,-29,0,0,0
5203331,7,0,-8,-4,-27,15,-3635,-4947,2157,-3633,-4932,2168,56,-53,-1785,51,-51,-1760,1450,1450,4,33,-25,-7,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-16,-128,9,-28,-18,0,0,0,0,-1575,-124,-3342,-29,-29,-29,0,0,0
5203432,7,0,-8,-4,-26,14,-3635,-4947,2157,-3633,-4932,2168,56,-53,-1785,51,-51,-1760,1450,1450,4,42,-24,-10,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-16,-128,31,-18,-11,0,0,0,0,1628,-258,640,28,-3,28,0,0,0
5203532,7,0,-8,-3,-26,15,-3635,-4947,2157,-3634,-4932,2168,56,-52,-1785,51,-51,-1759,1450,1450,4,22,-22,5,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-15,-130,31,-21,-7,0,0,0,0,-53,-303,423,26,-11,26,0,0,0
5203644,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2169,56,-52,-1785,51,-51,-1759,1450,1450,4,2,8,11,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-13,-133,14,-22,6,0,0,0,0,-1660,-147,1386,-16,-14,-16,0,0,0
5203731,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2169,56,-52,-1785,51,-51,-1759,1450,1450,4,19,-35,4,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-13,-133,14,-22,6,0,0,0,0,-1660,-147,1386,-16,-14,-16,0,0,0
5203831,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2169,56,-52,-1785,51,-51,-1758,1450,1450,4,30,-31,-8,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-14,-138,18,-22,0,0,0,0,0,558,-53,-777,-4,-13,-4,0,0,0
5203932,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2169,56,-52,-1785,51,-51,-1758,1450,1450,4,31,4,12,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-14,-137,22,-16,1,0,0,0,0,330,575,198,3,1,3,0,0,0
5204033,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,27,-17,-5,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-16,-136,29,-18,6,0,0,0,0,733,-151,490,21,-2,21,0,0,0
5204132,7,0,-8,-3,-26,17,-3635,-4947,2157,-3633,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,17,-30,-49,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,19,-16,-136,29,-18,6,0,0,0,0,733,-151,490,21,-2,21,0,0,0
5204231,7,0,-8,-4,-27,18,-3635,-4947,2157,-3633,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,11,-28,-19,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-15,-137,14,-25,-31,0,0,0,0,-858,-262,-1270,-16,-19,-16,0,0,0
5204332,7,0,-8,-2,-26,17,-3635,-4947,2157,-3633,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,33,3,38,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-13,-135,19,-20,0,0,0,0,0,486,511,3248,-3,-6,-3,0,0,0
5204432,7,0,-8,-3,-27,18,-3635,-4947,2157,-3634,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,18,-9,15,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-14,-134,26,-21,22,0,0,0,0,670,-172,2135,13,-10,13,0,0,0
5204531,7,0,-8,-3,-27,18,-3635,-4947,2157,-3634,-4932,2170,56,-52,-1785,51,-51,-1758,1450,1450,4,13,-22,-21,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-14,-134,26,-21,22,0,0,0,0,670,-172,2135,13,-10,13,0,0,0
5204632,7,0,-8,-4,-28,18,-3635,-4947,2157,-3634,-4932,2171,56,-53,-1785,51,-51,-1758,1450,1450,4,26,-1,-14,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-16,-134,17,-23,-15,0,0,0,0,-286,-225,-1769,-8,-14,-8,0,0,0
5204742,7,0,-8,-3,-26,13,-3635,-4947,2157,-3633,-4932,2169,56,-52,-1785,51,-51,-1757,1450,1450,4,20,34,24,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-15,-139,23,-15,3,0,0,0,0,634,833,1906,7,6,7,0,0,0
5204831,7,0,-8,-4,-26,12,-3635,-4947,2157,-3633,-4933,2168,56,-53,-1785,51,-51,-1758,1450,1450,4,29,-17,-1,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-16,-138,27,-12,7,0,0,0,0,396,304,435,17,13,17,0,0,0
5204931,7,0,-8,-4,-26,12,-3635,-4947,2157,-3633,-4933,2168,56,-53,-1785,51,-51,-1758,1450,1450,4,2,-15,-16,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,20,-16,-138,27,-12,7,0,0,0,0,396,304,435,17,13,17,0,0,0
5205031,7,0,-8,-3,-26,11,-3635,-4947,2157,-3633,-4933,2167,56,-52,-1785,51,-51,-1758,1450,1450,4,30,-22,-2,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-15,-135,17,-18,-7,0,0,0,0,263,197,29,-9,-2,-9,0,0,0
5205131,7,0,-8,-4,-27,11,-3635,-4947,2157,-3633,-4932,2167,56,-53,-1785,51,-51,-1758,1450,1450,4,24,-35,-34,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,22,-16,-137,21,-31,-16,0,0,0,0,462,-1234,-871,2,-33,2,0,0,0
5205233,7,0,-8,-4,-27,11,-3635,-4947,2157,-3633,-4932,2167,56,-53,-1785,51,-51,-1757,1450,1450,4,17,11,-6,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-15,-140,26,-28,-24,0,0,0,0,458,272,-837,14,-25,14,0,0,0
5205331,7,0,-8,-4,-27,11,-3635,-4947,2157,-3633,-4932,2167,56,-53,-1785,51,-51,-1757,1450,1450,4,13,9,42,0,0,295,-140,2000,5439,4576,0,6350,-461,0,2476,-2666,0,0,0,21,-15,-140,26,-28,-24,0,0,0,0,458,272,-837,14,-25,14,0,0,0
