1747954,0,0,0,-116,-425,18,5800,4021,-1554,5800,4021,-1554,-146,33,1483,-135,44,1495,1644,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,-51,-58,37,-20,167,0,-145,217,-19,0,0,0,0,0,0,-145,217,-19
2378340,-177,9,6,-128,-83,0,2197,5705,-1522,2248,6056,-1525,6,74,1500,-18,86,1478,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,-70,101,53,88,73,0,-45,46,-25,0,0,0,0,0,0,-45,46,-25
2378440,-176,10,6,-129,-84,0,2197,5705,-1522,2249,6055,-1525,6,74,1500,-17,87,1479,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-74,96,64,84,87,0,-50,46,-29,0,0,0,0,0,0,-50,46,-29
2378540,-176,10,6,-129,-84,0,2197,5705,-1522,2249,6055,-1525,6,74,1500,-17,87,1479,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-74,96,64,84,87,0,-49,47,-27,0,0,0,0,0,0,-49,47,-27
2378640,0,0,0,-131,-88,3,2250,6052,-1525,2250,6052,-1525,6,74,1500,-15,88,1480,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-82,92,37,63,57,0,-44,50,-24,0,0,0,0,0,0,-44,50,-24
2378740,0,0,0,-132,-89,4,2251,6051,-1525,2251,6051,-1525,6,74,1500,-15,89,1481,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-85,90,32,58,52,0,-43,50,-23,0,0,0,0,0,0,-43,50,-23
2378841,0,0,0,-135,-89,5,2251,6049,-1525,2251,6049,-1525,6,74,1500,-14,89,1481,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-86,88,54,38,53,0,-51,56,-24,0,0,0,0,0,0,-51,56,-24
2378940,0,0,0,-135,-89,5,2251,6049,-1525,2251,6049,-1525,6,74,1500,-14,89,1481,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-86,88,54,38,53,0,-61,46,-22,0,0,0,0,0,0,-61,46,-22
2379040,0,0,0,-140,-88,7,2253,6047,-1525,2253,6047,-1525,6,74,1500,-12,91,1481,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-94,87,105,68,21,0,-70,44,-18,0,0,0,0,0,0,-70,44,-18
2379140,0,0,0,-142,-88,8,2254,6045,-1525,2254,6045,-1525,6,74,1500,-11,92,1481,1641,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,-99,88,110,86,0,0,-73,37,-14,0,0,0,0,0,0,-73,37,-14
