4601631,0,0,0,71,89,6,1200,751,-1271,1200,751,-1271,28,-7,1559,26,-8,1581,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,-96,43,-95,-245,0,140,25,153,0,0,0,0,0,0,140,25,153
4601731,0,0,0,71,89,6,1200,751,-1271,1200,751,-1271,28,-7,1559,26,-8,1581,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,-96,43,-95,-245,0,118,33,148,0,0,0,0,0,0,118,33,148
4601831,0,0,0,70,95,8,1198,752,-1271,1198,752,-1271,28,-7,1559,28,-10,1577,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-77,89,-89,-174,0,110,28,138,0,0,0,0,0,0,110,28,138
4601931,0,0,0,69,98,9,1197,753,-1270,1197,753,-1270,28,-7,1559,29,-11,1576,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,18,-71,98,-68,-128,0,102,20,126,0,0,0,0,0,0,102,20,126
4602031,0,0,0,68,101,10,1196,753,-1270,1196,753,-1270,28,-7,1559,30,-11,1575,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,20,-68,99,-42,-85,0,98,8,114,0,0,0,0,0,0,98,8,114
4602131,0,0,0,68,101,10,1196,753,-1270,1196,753,-1270,28,-7,1559,30,-11,1575,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,20,-68,99,-42,-85,0,87,5,104,0,0,0,0,0,0,87,5,104
4602231,0,0,0,66,106,12,1194,755,-1270,1194,755,-1270,28,-7,1559,33,-11,1574,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,23,-65,118,-28,-13,0,81,2,93,0,0,0,0,0,0,81,2,93
4602331,0,0,0,65,107,13,1193,755,-1270,1193,755,-1270,28,-7,1559,34,-11,1575,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,22,-67,126,-1,27,0,72,-10,80,0,0,0,0,0,0,72,-10,80
4602431,0,0,0,63,108,13,1191,756,-1270,1191,756,-1270,28,-7,1559,36,-11,1575,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,20,-70,108,31,45,0,78,-28,73,0,0,0,0,0,0,78,-28,73
4602542,0,0,0,63,108,13,1191,756,-1270,1191,756,-1270,28,-7,1559,36,-11,1575,1775,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,20,-70,108,31,45,0,91,-51,66,0,0,0,0,0,0,91,-51,66
4602631,0,0,0,60,108,15,1190,755,-1266,1190,755,-1266,28,-7,1559,37,-9,1577,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,9,-79,36,85,103,0,110,-61,53,0,0,0,0,0,0,110,-61,53
4602731,0,0,0,60,107,16,1189,755,-1265,1189,755,-1265,28,-7,1559,37,-8,1579,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,4,-86,5,88,128,0,126,-65,43,0,0,0,0,0,0,126,-65,43
4602831,0,0,0,60,107,16,1188,755,-1265,1188,755,-1265,28,-7,1559,36,-7,1580,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,0,-91,-26,95,110,0,143,-72,46,0,0,0,0,0,0,143,-72,46
4602931,0,0,0,60,107,16,1188,755,-1265,1188,755,-1265,28,-7,1559,36,-7,1580,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,0,-91,-26,95,110,0,151,-75,47,0,0,0,0,0,0,151,-75,47
4603031,0,0,0,61,109,17,1185,756,-1264,1185,756,-1264,28,-7,1559,35,-5,1582,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-11,-102,-64,94,135,0,164,-77,34,0,0,0,0,0,0,164,-77,34
4603131,0,0,0,62,108,17,1184,757,-1264,1184,757,-1264,28,-7,1559,34,-5,1584,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-16,-110,-88,86,144,0,179,-76,29,0,0,0,0,0,0,179,-76,29
4603231,0,0,0,63,108,18,1183,758,-1264,1183,758,-1264,28,-7,1559,33,-4,1584,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-19,-115,-114,61,106,0,195,-65,38,0,0,0,0,0,0,195,-65,38
4603331,0,0,0,63,108,18,1183,758,-1264,1183,758,-1264,28,-7,1559,33,-4,1584,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-19,-115,-114,61,106,0,208,-57,48,0,0,0,0,0,0,208,-57,48
4603442,0,0,0,66,108,20,1182,757,-1261,1182,757,-1261,28,-7,1559,31,-4,1586,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-21,-120,-141,15,65,0,217,-43,48,0,0,0,0,0,0,217,-43,48
4603531,0,0,0,68,109,21,1181,757,-1260,1181,757,-1260,28,-7,1559,29,-4,1586,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-20,-123,-144,-14,65,0,222,-28,47,0,0,0,0,0,0,222,-28,47
4603631,0,0,0,70,110,21,1180,757,-1259,1180,757,-1259,28,-7,1559,28,-4,1586,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-17,-125,-146,-46,35,0,228,-10,55,0,0,0,0,0,0,228,-10,55
4603731,0,0,0,70,110,21,1180,757,-1259,1180,757,-1259,28,-7,1559,28,-4,1586,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-17,-125,-146,-46,35,0,606,9,68,0,0,0,0,0,0,606,9,68
4603832,0,0,0,74,115,22,1178,759,-1258,1178,759,-1258,168,-7,1559,26,-6,1586,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,-5,-121,-92,-100,-24,0,595,22,74,0,0,0,0,0,0,595,22,74
4603931,0,0,0,74,118,23,1176,759,-1258,1176,759,-1258,168,-7,1559,26,-7,1585,1776,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,-120,-45,-98,-20,0,574,24,73,0,0,0,0,0,0,574,24,73
4604031,0,0,0,74,121,23,1175,760,-1258,1175,760,-1258,168,-7,1559,26,-8,1585,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,4,-118,-15,-90,-32,0,561,23,77,0,0,0,0,0,0,561,23,77
4604131,0,0,0,74,121,23,1175,760,-1258,1175,760,-1258,168,-7,1559,26,-8,1585,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,4,-118,-15,-90,-32,0,552,19,84,0,0,0,0,0,0,552,19,84
4604231,0,0,0,74,128,26,1173,761,-1257,1173,761,-1257,168,-7,1559,27,-10,1584,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,11,-112,41,-76,-45,0,535,20,82,0,0,0,0,0,0,535,20,82
4604343,0,0,0,77,140,28,1164,768,-1254,1164,768,-1254,168,-7,1559,29,-10,1584,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,14,-111,146,-49,-23,0,480,8,75,0,0,0,0,0,0,480,8,75
4604431,0,0,0,75,150,31,1160,771,-1253,1160,771,-1253,168,-7,1559,32,-10,1583,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,14,-110,269,-13,-35,0,410,-9,80,0,0,0,0,0,0,410,-9,80
4604531,0,0,0,75,150,31,1160,771,-1253,1160,771,-1253,168,-7,1559,32,-10,1583,1777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,14,-110,269,-13,-35,0,333,-40,88,0,0,0,0,0,0,333,-40,88
4604631,0,0,0,65,167,36,1155,773,-1252,1155,773,-1252,168,-7,1559,42,-8,1582,1778,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1,-102,509,124,-66,0,264,-85,91,0,0,0,0,0,0,264,-85,91
4604731,0,0,0,58,174,40,1153,774,-1251,1153,774,-1251,168,-7,1559,48,-6,1581,1778,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,-10,-99,582,186,-56,0,211,-123,89,0,0,0,0,0,0,211,-123,89
4604831,0,0,0,50,182,43,1151,775,-1251,1151,775,-1251,168,-7,1559,55,-3,1581,1778,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,-26,-96,656,265,-58,0,154,-171,90,0,0,0,0,0,0,154,-171,90
4604931,0,0,0,50,182,43,1151,775,-1251,1151,775,-1251,168,-7,1559,55,-3,1581,1778,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,-26,-96,656,265,-58,0,96,-220,90,0,0,0,0,0,0,96,-220,90
4605032,0,0,0,33,197,47,1147,775,-1250,1147,775,-1250,168,-7,1559,72,4,1581,1779,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,-73,-92,806,419,-7,0,34,-274,76,0,0,0,0,0,0,34,-274,76
4605132,0,0,0,23,203,49,1145,776,-1249,1145,776,-1249,168,-7,1559,80,10,1582,1779,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,-103,-94,829,501,41,0,-1,-332,60,0,0,0,0,0,0,-1,-332,60
4605232,0,0,0,15,208,51,1143,776,-1249,1143,776,-1249,168,-7,1559,88,15,1583,1779,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,-136,-96,820,559,56,0,-20,-380,55,0,0,0,0,0,0,-20,-380,55
